postcode,place_name,state_name,state_code,latitude,longitude,accuracy
4507,Woorim,Queensland,QLD,-27.0693,153.2043,4
4507,Bribie Island North,Queensland,QLD,-27.0149,153.1446,3
4507,White Patch,Queensland,QLD,-27.0307,153.1282,4
4507,Bribie Island,Queensland,QLD,-27.0149,153.1446,3
4507,Welsby,Queensland,QLD,-26.9714,153.1292,4
4508,Deception Bay,Queensland,QLD,-27.1935,153.0263,4
4509,North Lakes,Queensland,QLD,-27.2243,153.0208,4
4509,Mango Hill,Queensland,QLD,-27.2435,153.0238,4
4510,Caboolture,Queensland,QLD,-27.0846,152.9511,4
4510,Rocksberg,Queensland,QLD,-27.1,152.8333,4
4510,Upper Caboolture,Queensland,QLD,-27.1167,152.8833,4
4510,Caboolture BC,Queensland,QLD,-27.0772,152.9595,3
4510,Caboolture South,Queensland,QLD,-27.0939,152.9487,4
4510,Donnybrook,Queensland,QLD,-27.005,153.0673,4
4510,Moodlu,Queensland,QLD,-27.0667,152.9,4
4510,Toorbul,Queensland,QLD,-27.0322,153.0983,4
4510,Bellmere,Queensland,QLD,-27.0844,152.89,4
4510,Meldale,Queensland,QLD,-27.0323,153.0724,4
4510,Beachmere,Queensland,QLD,-27.1281,153.0524,4
4511,Godwin Beach,Queensland,QLD,-27.0861,153.0986,4
4511,Sandstone Point,Queensland,QLD,-27.0837,153.1324,4
4511,Ningi,Queensland,QLD,-27.0611,153.0788,4
4512,Wamuran,Queensland,QLD,-27.0391,152.8654,4
4512,Wamuran Basin,Queensland,QLD,-27.0475,152.8262,4
4512,Bracalba,Queensland,QLD,-27.0167,152.85,4
4514,D'Aguilar,Queensland,QLD,-26.9833,152.8,4
4514,Woodford,Queensland,QLD,-26.9529,152.7775,4
4514,Mount Delaney,Queensland,QLD,-27.0147,152.7148,4
4514,Villeneuve,Queensland,QLD,-26.9667,152.6333,4
4514,Neurum,Queensland,QLD,-26.9667,152.7,4
4514,Bellthorpe,Queensland,QLD,-26.8554,152.7609,4
4514,Stony Creek,Queensland,QLD,-26.9272,152.7124,4
4514,Stanmore,Queensland,QLD,-26.8814,152.788,4
4514,Cedarton,Queensland,QLD,-26.85,152.8167,4
4514,Delaneys Creek,Queensland,QLD,-27.0002,152.7955,4
4514,Mount Archer,Queensland,QLD,-26.9307,152.7552,3
4514,Commissioners Flat,Queensland,QLD,-26.9307,152.7552,3
4515,Hazeldean,Queensland,QLD,-27.0321,152.5404,4
4515,Jimna,Queensland,QLD,-26.6676,152.4633,4
4515,Royston,Queensland,QLD,-26.95,152.65,4
4515,Kilcoy,Queensland,QLD,-26.943,152.5654,4
4515,Sandy Creek,Queensland,QLD,-26.8506,152.6377,4
4515,Woolmar,Queensland,QLD,-26.8907,152.577,3
4515,Winya,Queensland,QLD,-26.8907,152.577,3
4515,Sheep Station Creek,Queensland,QLD,-26.8907,152.577,3
4515,Mount Kilcoy,Queensland,QLD,-26.8426,152.5787,4
4515,Hazledean,Queensland,QLD,-26.7416,152.4735,3
4515,Glenfern,Queensland,QLD,-26.95,152.6,4
4515,Monsildale,Queensland,QLD,-26.7416,152.4735,3
4515,Kingaham,Queensland,QLD,-26.8907,152.577,3
4516,Elimbah,Queensland,QLD,-27.0167,152.95,4
4517,Beerburrum,Queensland,QLD,-26.957,152.9554,4
4518,Glass House Mountains,Queensland,QLD,-26.8976,152.9532,4
4519,Beerwah,Queensland,QLD,-26.8588,152.9614,4
4519,Crohamhurst,Queensland,QLD,-26.807,152.8617,4
4519,Peachester,Queensland,QLD,-26.8455,152.884,4
4519,Coochin Creek,Queensland,QLD,-26.9051,153.0749,4
4520,Mount Samson,Queensland,QLD,-27.3,152.85,4
4520,Samford Valley,Queensland,QLD,-27.3727,152.867,4
4520,Mount Nebo,Queensland,QLD,-27.3974,152.7845,4
4520,Kobble Creek,Queensland,QLD,-27.25,152.8333,4
4520,Cedar Creek,Queensland,QLD,-27.3335,152.8187,4
4520,Yugar,Queensland,QLD,-27.3457,152.8718,4
4520,Highvale,Queensland,QLD,-27.3723,152.802,4
4520,Mount Glorious,Queensland,QLD,-27.3339,152.7668,4
4520,Samford Village,Queensland,QLD,-27.3727,152.8866,4
4520,Wights Mountain,Queensland,QLD,-27.3933,152.8554,4
4520,Closeburn,Queensland,QLD,-27.3333,152.8333,4
4520,Samford,Queensland,QLD,-27.3727,152.8866,4
4520,Draper,Queensland,QLD,-27.3526,152.9065,4
4520,Jollys Lookout,Queensland,QLD,-27.4001,152.8073,4
4520,Armstrong Creek,Queensland,QLD,-27.2167,152.8333,4
4520,Enoggera Reservoir,Queensland,QLD,-27.4335,152.8705,4
4520,Samsonvale,Queensland,QLD,-27.2667,152.85,4
4520,Camp Mountain,Queensland,QLD,-27.4,152.8833,4
4521,Campbells Pocket,Queensland,QLD,-27.0767,152.805,4
4521,Dayboro,Queensland,QLD,-27.1963,152.8225,4
4521,Ocean View,Queensland,QLD,-27.1271,152.8053,4
4521,Mount Pleasant,Queensland,QLD,-27.1489,152.7636,4
4521,Mount Mee,Queensland,QLD,-27.0806,152.7702,4
4521,Rush Creek,Queensland,QLD,-27.2086,152.8642,4
4521,Laceys Creek,Queensland,QLD,-27.2319,152.7313,4
4521,King Scrub,Queensland,QLD,-27.1732,152.8215,4
4550,Landsborough,Queensland,QLD,-26.8067,152.961,4
4550,Mount Mellum,Queensland,QLD,-26.816,152.9335,4
4551,Kings Beach,Queensland,QLD,-26.8017,153.1426,4
4551,Shelly Beach,Queensland,QLD,-26.7965,153.1458,4
4551,Aroona,Queensland,QLD,-26.7817,153.1165,4
4551,Little Mountain,Queensland,QLD,-26.7844,153.0922,4
4551,Caloundra BC,Queensland,QLD,-26.7961,153.1229,3
4551,Bells Creek,Queensland,QLD,-26.7836,153.0605,4
4551,Golden Beach,Queensland,QLD,-26.8218,153.1197,4
4551,Currimundi,Queensland,QLD,-26.7693,153.1224,4
4551,Battery Hill,Queensland,QLD,-26.7788,153.1289,4
4551,Pelican Waters,Queensland,QLD,-26.8335,153.1001,4
4551,Caloundra,Queensland,QLD,-26.8035,153.1219,4
4551,Moffat Beach,Queensland,QLD,-26.7905,153.14,4
4551,Caloundra DC,Queensland,QLD,-26.7961,153.1229,3
4551,Caloundra West,Queensland,QLD,-26.7985,153.114,4
4551,Meridan Plains,Queensland,QLD,-26.7735,153.0619,4
4551,Dicky Beach,Queensland,QLD,-26.7836,153.1377,4
4552,Booroobin,Queensland,QLD,-26.8224,152.7666,4
4552,Maleny,Queensland,QLD,-26.76,152.8493,4
4552,North Maleny,Queensland,QLD,-26.7521,152.8583,4
4552,Curramore,Queensland,QLD,-26.6937,152.803,4
4552,Cambroon,Queensland,QLD,-26.6394,152.6853,4
4552,Reesville,Queensland,QLD,-26.7595,152.7879,4
4552,Bald Knob,Queensland,QLD,-26.779,152.9118,4
4552,Elaman Creek,Queensland,QLD,-26.7374,152.7524,4
4552,Conondale,Queensland,QLD,-26.7364,152.7199,4
4552,Balmoral Ridge,Queensland,QLD,-26.7445,152.8922,4
4552,Crystal Waters,Queensland,QLD,-26.7395,152.8249,3
4552,Wootha,Queensland,QLD,-26.7882,152.8009,4
4552,Witta,Queensland,QLD,-26.7,152.8167,4
4552,Harper Creek,Queensland,QLD,-26.7623,152.7117,4
4553,Glenview,Queensland,QLD,-26.7667,153.0167,4
4553,Mooloolah Valley,Queensland,QLD,-26.7655,152.9587,4
4553,Mooloolah,Queensland,QLD,-26.7655,152.9587,4
4553,Diamond Valley,Queensland,QLD,-26.7552,152.9293,4
4553,Palmview,Queensland,QLD,-26.746,153.0599,4
4554,Ilkley,Queensland,QLD,-26.731,152.9977,4
4554,Eudlo,Queensland,QLD,-26.7296,152.954,4
4555,Chevallum,Queensland,QLD,-26.7007,152.9935,4
4555,Palmwoods,Queensland,QLD,-26.6858,152.9613,4
4555,Hunchy,Queensland,QLD,-26.6799,152.9109,4
4555,Landers Shoot,Queensland,QLD,-26.7134,152.9267,4
4556,Mons,Queensland,QLD,-26.6916,153.025,4
4556,Forest Glen,Queensland,QLD,-26.6886,153.0045,4
4556,Sippy Downs,Queensland,QLD,-26.7179,153.0547,4
4556,Buderim,Queensland,QLD,-26.6844,153.0571,4
4556,Kunda Park,Queensland,QLD,-26.6643,153.0354,4
4556,Tanawha,Queensland,QLD,-26.7198,153.0302,4
4557,Mountain Creek,Queensland,QLD,-26.7028,153.1013,4
4557,Mooloolaba,Queensland,QLD,-26.6816,153.1192,4
4558,Maroochydore DC,Queensland,QLD,-26.6589,153.0778,3
4558,Sunshine Plaza,Queensland,QLD,-26.6546,153.0777,3
4558,Maroochydore Bc,Queensland,QLD,-26.6546,153.0777,3
4558,Maroochydore,Queensland,QLD,-26.6601,153.0995,4
4558,Kuluin,Queensland,QLD,-26.6578,153.0561,4
4558,Cotton Tree,Queensland,QLD,-26.6535,153.1012,4
4559,Woombye,Queensland,QLD,-26.6605,152.9695,4
4559,Diddillibah,Queensland,QLD,-26.6417,153.0496,4
4559,Kiels Mountain,Queensland,QLD,-26.6565,153.0081,4
4559,West Woombye,Queensland,QLD,-26.6664,152.9256,4
4560,Parklands,Queensland,QLD,-26.5955,152.9789,4
4560,Nambour BC,Queensland,QLD,-26.6218,152.9337,3
4560,Burnside,Queensland,QLD,-26.6325,152.9406,4
4560,Towen Mountain,Queensland,QLD,-26.6468,152.9284,4
4560,Rosemount,Queensland,QLD,-26.6303,152.9997,4
4560,Kiamba,Queensland,QLD,-26.5727,152.9241,4
4560,Kulangoor,Queensland,QLD,-26.5833,152.9667,4
4560,Nambour,Queensland,QLD,-26.6261,152.9594,4
4560,Dulong,Queensland,QLD,-26.6339,152.9062,4
4560,Image Flat,Queensland,QLD,-26.601,152.933,4
4560,Mapleton,Queensland,QLD,-26.6243,152.8678,4
4560,Highworth,Queensland,QLD,-26.6174,152.9344,4
4560,Perwillowen,Queensland,QLD,-26.6333,152.9167,4
4560,Coes Creek,Queensland,QLD,-26.6472,152.9494,4
4560,Montville,Queensland,QLD,-26.6833,152.8833,4
4560,Nambour DC,Queensland,QLD,-26.6218,152.9337,3
4560,Cooloolabin,Queensland,QLD,-26.55,152.8833,4
4560,Sunshine Coast Mc,Queensland,QLD,-26.6218,152.9337,3
4560,Nambour West,Queensland,QLD,-26.6218,152.9337,3
4560,Kureelpa,Queensland,QLD,-26.6067,152.891,4
4560,Flaxton,Queensland,QLD,-26.6571,152.8641,4
4560,Bli Bli,Queensland,QLD,-26.6172,153.0367,4
4561,Yandina,Queensland,QLD,-26.5616,152.9559,4
4561,Valdora,Queensland,QLD,-26.5459,153.0068,4
4561,Yandina Creek,Queensland,QLD,-26.5387,153.0389,4
4561,Maroochy River,Queensland,QLD,-26.5777,153.0188,4
4561,Ninderry,Queensland,QLD,-26.5409,152.9752,4
4561,Bridges,Queensland,QLD,-26.5333,152.95,4
4561,North Arm,Queensland,QLD,-26.5248,152.9552,4
4562,Belli Park,Queensland,QLD,-26.5085,152.8212,4
4562,Doonan,Queensland,QLD,-26.4396,152.992,4
4562,Verrierdale,Queensland,QLD,-26.4821,152.9986,4
4562,Weyba Downs,Queensland,QLD,-26.4495,153.0472,4
4562,Eumundi,Queensland,QLD,-26.4774,152.9512,4
4562,Eerwah Vale,Queensland,QLD,-26.4794,152.9112,4
4563,Carters Ridge,Queensland,QLD,-26.4525,152.772,4
4563,Black Mountain,Queensland,QLD,-26.3989,152.8756,4
4563,Cooroy Mountain,Queensland,QLD,-26.4252,152.9541,4
4563,Tinbeerwah,Queensland,QLD,-26.4044,152.9826,4
4563,Cooroy,Queensland,QLD,-26.4178,152.9115,4
4563,Ridgewood,Queensland,QLD,-26.4605,152.7991,4
4563,Lake Macdonald,Queensland,QLD,-26.3848,152.9321,4
4564,Pacific Paradise,Queensland,QLD,-26.6181,153.0778,4
4564,Marcoola,Queensland,QLD,-26.5845,153.0947,4
4564,Mudjimba,Queensland,QLD,-26.615,153.0989,4
4564,Twin Waters,Queensland,QLD,-26.61,153,4
4565,Ringtail Creek,Queensland,QLD,-26.3439,152.9668,4
4565,Cootharaba,Queensland,QLD,-26.2667,152.9667,4
4565,Boreen Point,Queensland,QLD,-26.2861,152.9882,4
4565,Noosa North Shore,Queensland,QLD,-26.3704,153.0404,4
4565,Cooroibah,Queensland,QLD,-26.3632,152.986,4
4565,Tewantin,Queensland,QLD,-26.391,153.0343,4
4565,North Shore,Queensland,QLD,-26.3704,153.0404,4
4566,Noosaville DC,Queensland,QLD,-26.4,153.0667,3
4566,Noosaville,Queensland,QLD,-26.4,153.0667,4
4567,Castaways Beach,Queensland,QLD,-26.4299,153.0979,4
4567,Sunshine Beach,Queensland,QLD,-26.403,153.0963,3
4567,Sunrise Beach,Queensland,QLD,-26.4165,153.103,4
4567,Noosa Heads,Queensland,QLD,-26.3943,153.0901,4
4568,Pinbarren,Queensland,QLD,-26.3333,152.85,4
4568,Federal,Queensland,QLD,-26.3942,152.8076,4
4568,Pomona,Queensland,QLD,-26.3668,152.8557,4
4569,Cooran,Queensland,QLD,-26.3369,152.8225,4
4570,Bollier,Queensland,QLD,-26.4368,152.7333,3
4570,Chatsworth,Queensland,QLD,-26.144,152.615,4
4570,Widgee,Queensland,QLD,-26.2203,152.4079,4
4570,Gympie,Queensland,QLD,-26.1898,152.665,4
4570,Theebine,Queensland,QLD,-25.9505,152.5409,4
4570,Calgoa,Queensland,QLD,-26.1931,152.5564,3
4570,Nahrunda,Queensland,QLD,-26.2026,152.6246,3
4570,Traveston,Queensland,QLD,-26.3167,152.7833,4
4570,Lagoon Pocket,Queensland,QLD,-26.2667,152.6667,4
4570,Veteran,Queensland,QLD,-26.159,152.6898,4
4570,Gunalda,Queensland,QLD,-25.9987,152.562,4
4570,Southside,Queensland,QLD,-26.21,152.6472,4
4570,Tamaree,Queensland,QLD,-26.1346,152.6636,4
4570,Kia Ora,Queensland,QLD,-26.1931,152.5564,3
4570,Langshaw,Queensland,QLD,-26.3,152.5667,4
4570,Imbil,Queensland,QLD,-26.4596,152.6781,4
4570,Dagun,Queensland,QLD,-26.3167,152.6833,4
4570,Banks Pocket,Queensland,QLD,-26.1931,152.5564,3
4570,Kandanga,Queensland,QLD,-26.3927,152.6767,4
4570,East Deep Creek,Queensland,QLD,-26.1976,152.7175,4
4570,Amamoor,Queensland,QLD,-26.3492,152.6793,4
4570,Mooloo,Queensland,QLD,-26.1931,152.5564,3
4570,Wallu,Queensland,QLD,-26.2008,152.6451,3
4570,Victory Heights,Queensland,QLD,-26.1723,152.6895,4
4570,Bells Bridge,Queensland,QLD,-26.1258,152.5387,4
4570,Canina,Queensland,QLD,-26.144,152.7405,3
4570,Pie Creek,Queensland,QLD,-26.2008,152.6451,3
4570,Upper Kandanga,Queensland,QLD,-26.4167,152.5833,4
4570,Woondum,Queensland,QLD,-26.25,152.7333,4
4570,Kanigan,Queensland,QLD,-25.9309,152.5983,3
4570,Gympie DC,Queensland,QLD,-26.2008,152.6451,3
4570,Gilldora,Queensland,QLD,-26.3,152.6667,4
4570,Glanmire,Queensland,QLD,-26.2294,152.6964,4
4570,Glenwood,Queensland,QLD,-26.1931,152.5564,3
4570,Cedar Pocket,Queensland,QLD,-26.2008,152.6451,3
4570,Curra,Queensland,QLD,-26.0667,152.5833,4
4570,Kybong,Queensland,QLD,-26.3167,152.7167,4
4570,Coles Creek,Queensland,QLD,-26.1931,152.5564,3
4570,Toolara Forest,Queensland,QLD,-25.9966,152.8371,4
4570,Paterson,Queensland,QLD,-25.8908,152.5438,4
4570,Monkland,Queensland,QLD,-26.2119,152.6824,4
4570,Fishermans Pocket,Queensland,QLD,-26.1931,152.5564,3
4570,Mothar Mountain,Queensland,QLD,-26.2499,152.7737,4
4570,Widgee Crossing South,Queensland,QLD,-26.1931,152.5564,3
4570,Tandur,Queensland,QLD,-26.2833,152.75,4
4570,Glen Echo,Queensland,QLD,-26.1931,152.5564,3
4570,Goomboorian,Queensland,QLD,-26.081,152.7912,4
4570,Greens Creek,Queensland,QLD,-26.1705,152.7536,4
4570,Wilsons Pocket,Queensland,QLD,-26.1231,152.7999,4
4570,Lake Borumba,Queensland,QLD,-26.1931,152.5564,3
4570,Araluen,Queensland,QLD,-26.1571,152.6522,4
4570,Corella,Queensland,QLD,-26.1,152.6333,4
4570,Jones Hill,Queensland,QLD,-26.2292,152.6688,4
4570,Neusa Vale,Queensland,QLD,-26.1931,152.5564,3
4570,Lower Wonga,Queensland,QLD,-26.2008,152.6451,3
4570,Calico Creek,Queensland,QLD,-26.2008,152.6451,3
4570,Two Mile,Queensland,QLD,-26.1689,152.641,4
4570,Neerdie,Queensland,QLD,-26.2008,152.6451,3
4570,Miva,Queensland,QLD,-25.9606,152.4913,4
4570,Beenaam Valley,Queensland,QLD,-26.1931,152.5564,3
4570,Downsfield,Queensland,QLD,-26.0667,152.7333,4
4570,Bella Creek,Queensland,QLD,-26.1931,152.5564,3
4570,Woolooga,Queensland,QLD,-26.055,152.3951,4
4570,Long Flat,Queensland,QLD,-26.1931,152.5564,3
4570,The Palms,Queensland,QLD,-26.205,152.5865,4
4570,Scrubby Creek,Queensland,QLD,-26.1931,152.5564,3
4570,Wolvi,Queensland,QLD,-26.1667,152.8333,4
4570,Marodian,Queensland,QLD,-26.1931,152.5564,3
4570,Melawondi,Queensland,QLD,-26.4167,152.6667,4
4570,Munna Creek,Queensland,QLD,-26.1931,152.5564,3
4570,Brooloo,Queensland,QLD,-26.5,152.7,4
4570,Tuchekoi,Queensland,QLD,-26.2008,152.6451,3
4570,Sexton,Queensland,QLD,-26,152.4333,4
4570,Kandanga Creek,Queensland,QLD,-26.3878,152.6474,3
4570,Glastonbury,Queensland,QLD,-26.2167,152.5167,4
4570,Anderleigh,Queensland,QLD,-26.1931,152.5564,3
4570,Upper Glastonbury,Queensland,QLD,-26.25,152.5,4
4570,Marys Creek,Queensland,QLD,-26.1931,152.5564,3
4570,The Dawn,Queensland,QLD,-26.2418,152.6792,4
4570,Mcintosh Creek,Queensland,QLD,-26.1931,152.5564,3
4570,Coondoo,Queensland,QLD,-26.1667,152.8833,4
4570,North Deep Creek,Queensland,QLD,-26.1365,152.6811,3
4570,Ross Creek,Queensland,QLD,-26.1931,152.5564,3
4570,Scotchy Pocket,Queensland,QLD,-26.1931,152.5564,3
4570,Widgee Crossing North,Queensland,QLD,-26.1931,152.5564,3
4570,Amamoor Creek,Queensland,QLD,-26.1931,152.5564,3
4570,St Mary,Queensland,QLD,-26.1931,152.5564,3
4571,Kin Kin,Queensland,QLD,-26.2709,152.8773,4
4571,Como,Queensland,QLD,-26.2045,152.9656,4
4572,Alexandra Headland,Queensland,QLD,-26.672,153.1079,4
4573,Mount Coolum,Queensland,QLD,-26.5658,153.0914,4
4573,Peregian Springs,Queensland,QLD,-26.488,153.0758,4
4573,Yaroomba,Queensland,QLD,-26.5513,153.097,4
4573,Coolum Beach,Queensland,QLD,-26.5283,153.0881,4
4573,Point Arkwright,Queensland,QLD,-26.5461,153.1006,4
4573,Marcus Beach,Queensland,QLD,-26.4531,153.1006,4
4573,Peregian Beach,Queensland,QLD,-26.481,153.096,4
4574,Kenilworth,Queensland,QLD,-26.5966,152.7281,4
4574,Moy Pocket,Queensland,QLD,-26.6155,152.7203,3
4574,Kidaman Creek,Queensland,QLD,-26.6312,152.7675,4
4574,Obi Obi,Queensland,QLD,-26.65,152.8,4
4574,Coolabine,Queensland,QLD,-26.5933,152.764,4
4574,Gheerulla,Queensland,QLD,-26.5667,152.7667,4
4575,Bokarina,Queensland,QLD,-26.7384,153.1305,4
4575,Minyama,Queensland,QLD,-26.6957,153.1235,4
4575,Birtinya,Queensland,QLD,-26.7432,153.1191,4
4575,Parrearra,Queensland,QLD,-26.7115,153.122,4
4575,Wurtulla,Queensland,QLD,-26.7565,153.128,4
4575,Warana,Queensland,QLD,-26.7227,153.1269,4
4575,Buddina,Queensland,QLD,-26.6956,153.133,4
4580,Tin Can Bay,Queensland,QLD,-25.9133,153.0058,4
4580,Cooloola Cove,Queensland,QLD,-25.9864,152.9935,4
4580,Cooloola,Queensland,QLD,-25.9864,152.9935,4
4581,Fraser Island,Queensland,QLD,-24.9673,153.3144,4
4581,Inskip,Queensland,QLD,-25.8283,153.0675,4
4581,Eurong,Queensland,QLD,-25.5092,153.125,4
4581,Orchid Beach,Queensland,QLD,-24.9673,153.3144,4
4581,Rainbow Beach,Queensland,QLD,-25.9043,153.0917,4
4600,Oakview,Queensland,QLD,-26.0833,152.3333,4
4600,Kilkivan,Queensland,QLD,-26.0869,152.234,4
4600,Mudlo,Queensland,QLD,-26.1644,152.2093,3
4600,Cinnabar,Queensland,QLD,-26.1224,152.1854,4
4600,Black Snake,Queensland,QLD,-26.1644,152.2093,3
4601,Boonara,Queensland,QLD,-26.0802,152.0546,4
4601,Goomeribong,Queensland,QLD,-26.1146,152.0795,3
4601,Tansey,Queensland,QLD,-26.0467,152.0514,4
4601,Wrattens Forest,Queensland,QLD,-26.1146,152.0795,3
4601,Manyung,Queensland,QLD,-26.2,152.0333,4
4601,Barambah,Queensland,QLD,-26.1146,152.0795,3
4601,Goomeri,Queensland,QLD,-26.1838,152.0687,4
4601,Kinbombi,Queensland,QLD,-26.1981,152.1221,4
4601,Manumbar,Queensland,QLD,-26.4,152.2833,4
4601,Booubyjan,Queensland,QLD,-26.1146,152.0795,3
4605,Manyung,Queensland,QLD,-26.2,152.0333,4
4605,Kitoba,Queensland,QLD,-26.1525,151.893,3
4605,Windera,Queensland,QLD,-26.05,151.8333,4
4605,Warnung,Queensland,QLD,-26.1525,151.893,3
4605,Byee,Queensland,QLD,-26.1833,151.85,4
4605,Redgate,Queensland,QLD,-26.1525,151.893,3
4605,Moffatdale,Queensland,QLD,-26.3079,152.0125,4
4605,Oakdale,Queensland,QLD,-26.1525,151.893,3
4605,Barlil,Queensland,QLD,-26.2,151.8833,4
4605,Cherbourg,Queensland,QLD,-26.2919,151.9521,4
4605,Moondooner,Queensland,QLD,-26.2333,152,4
4605,Crownthorpe,Queensland,QLD,-26.1896,151.9157,3
4605,Cloyna,Queensland,QLD,-26.1112,151.8459,4
4605,Wooroonden,Queensland,QLD,-26.1525,151.893,3
4605,Silverleaf,Queensland,QLD,-26.1525,151.893,3
4605,Murgon,Queensland,QLD,-26.2417,151.9405,4
4605,Cobbs Hill,Queensland,QLD,-26.1525,151.893,3
4605,Glenrock,Queensland,QLD,-26.1525,151.893,3
4605,Merlwood,Queensland,QLD,-26.1525,151.893,3
4605,Sunny Nook,Queensland,QLD,-26.1525,151.893,3
4605,Tablelands,Queensland,QLD,-26.1525,151.893,3
4606,Wondai,Queensland,QLD,-26.3177,151.8724,4
4606,Fairdale,Queensland,QLD,-26.2833,151.7833,4
4606,Wheatlands,Queensland,QLD,-26.2762,151.8292,3
4606,Leafdale,Queensland,QLD,-26.2762,151.8292,3
4606,Mp Creek,Queensland,QLD,-26.2762,151.8292,3
4606,Mount Mceuen,Queensland,QLD,-26.2762,151.8292,3
4606,Chelmsford,Queensland,QLD,-26.2762,151.8292,3
4606,Greenview,Queensland,QLD,-26.3005,151.8279,3
4606,Ficks Crossing,Queensland,QLD,-26.3005,151.8279,3
4608,Tingoora,Queensland,QLD,-26.3667,151.8167,4
4608,Cushnie,Queensland,QLD,-26.3833,151.7611,3
4608,Wooroolin,Queensland,QLD,-26.4167,151.8167,4
4608,Charlestown,Queensland,QLD,-26.3093,151.7816,3
4608,Wilkesdale,Queensland,QLD,-26.3667,151.65,4
4610,Haly Creek,Queensland,QLD,-26.6833,151.75,4
4610,Ballogie,Queensland,QLD,-26.3565,151.5347,3
4610,Mannuem,Queensland,QLD,-26.5796,151.5673,3
4610,Boyneside,Queensland,QLD,-26.7167,151.55,4
4610,Dangore,Queensland,QLD,-26.45,151.5833,4
4610,Booie,Queensland,QLD,-26.5368,151.9418,4
4610,Wattle Grove,Queensland,QLD,-26.5796,151.5673,3
4610,Kumbia,Queensland,QLD,-26.6947,151.6551,4
4610,Coolabunia,Queensland,QLD,-26.6,151.9,4
4610,Memerambi,Queensland,QLD,-26.4623,151.8219,4
4610,Inverlaw,Queensland,QLD,-26.5948,151.7663,3
4610,Durong,Queensland,QLD,-26.3333,151.25,4
4610,Hodgleigh,Queensland,QLD,-26.6333,151.9333,4
4610,Ellesmere,Queensland,QLD,-26.5519,151.7104,3
4610,Durong South,Queensland,QLD,-26.3333,151.25,4
4610,Ironpot,Queensland,QLD,-26.5796,151.5673,3
4610,Goodger,Queensland,QLD,-26.6667,151.8167,4
4610,Benair,Queensland,QLD,-26.5796,151.5673,3
4610,Taabinga,Queensland,QLD,-26.5833,151.8333,4
4610,Corndale,Queensland,QLD,-26.5796,151.5673,3
4610,Crawford,Queensland,QLD,-26.5,151.8167,4
4610,Kingaroy,Queensland,QLD,-26.5399,151.8373,4
4610,Chahpingah,Queensland,QLD,-26.5796,151.5673,3
4610,Gordonbrook,Queensland,QLD,-26.4263,151.6484,3
4610,Alice Creek,Queensland,QLD,-26.5796,151.5673,3
4610,Kingaroy DC,Queensland,QLD,-26.5519,151.7104,3
4611,Marshlands,Queensland,QLD,-26.1833,151.7667,3
4611,Mondure,Queensland,QLD,-26.1837,151.7724,4
4612,Kawl Kawl,Queensland,QLD,-26.1833,151.7333,4
4612,Hivesville,Queensland,QLD,-26.1807,151.6907,4
4612,Wigton,Queensland,QLD,-26.0475,151.624,3
4612,Stonelands,Queensland,QLD,-26.0475,151.624,3
4612,Keysland,Queensland,QLD,-26.0475,151.624,3
4613,Abbeywood,Queensland,QLD,-26.1139,151.6294,4
4613,Stalworth,Queensland,QLD,-26.1951,151.4567,3
4613,Brigooda,Queensland,QLD,-26.2534,151.4158,4
4613,Okeden,Queensland,QLD,-26.2365,151.2929,3
4613,Boondooma,Queensland,QLD,-26.3036,151.262,4
4613,Melrose,Queensland,QLD,-26.2365,151.2929,3
4613,Kinleymore,Queensland,QLD,-26.1833,151.65,4
4613,Coverty,Queensland,QLD,-26.2365,151.2929,3
4613,Proston,Queensland,QLD,-26.1607,151.6004,4
4613,Speedwell,Queensland,QLD,-26.1951,151.4567,3
4614,Yarraman,Queensland,QLD,-26.8417,151.9814,4
4614,Upper Yarraman,Queensland,QLD,-26.8431,151.9858,3
4614,Neumgna,Queensland,QLD,-26.8431,151.9858,3
4615,Wengenville,Queensland,QLD,-26.8333,151.7,4
4615,Glan Devon,Queensland,QLD,-26.6,152.0167,4
4615,South Nanango,Queensland,QLD,-26.75,151.9667,4
4615,Nanango,Queensland,QLD,-26.6716,152.0021,4
4615,Wyalla,Queensland,QLD,-26.6526,151.9716,3
4615,Tarong,Queensland,QLD,-26.7667,151.85,4
4615,Maidenwell,Queensland,QLD,-26.85,151.8,4
4615,Brooklands,Queensland,QLD,-26.7041,151.8997,3
4615,Elgin Vale,Queensland,QLD,-26.7041,151.8997,3
4615,Wattle Camp,Queensland,QLD,-26.4572,151.9623,4
4615,Johnstown,Queensland,QLD,-26.6526,151.9716,3
4615,Bullcamp,Queensland,QLD,-26.6526,151.9716,3
4615,Barker Creek Flat,Queensland,QLD,-26.6526,151.9716,3
4615,East Nanango,Queensland,QLD,-26.6943,152.0413,3
4615,Kunioon,Queensland,QLD,-26.6526,151.9716,3
4615,Pimpimbudgee,Queensland,QLD,-26.6526,151.9716,3
4615,Runnymede,Queensland,QLD,-26.6526,151.9716,3
4615,Sandy Ridges,Queensland,QLD,-26.6526,151.9716,3
4615,South East Nanango,Queensland,QLD,-26.695,152.0264,3
4620,Aramara,Queensland,QLD,-25.6095,152.322,4
4620,Brooweena,Queensland,QLD,-25.6059,152.2611,4
4620,Gungaloon,Queensland,QLD,-25.5188,152.3157,3
4620,Teebar,Queensland,QLD,-25.5188,152.3157,3
4620,Glenbar,Queensland,QLD,-25.5188,152.3157,3
